CPF,Nome Completo,Profissão,Trabalha com Carteira Assinada,Idade,Localização,Renda Mensal,Estado Civil,Número de Dependentes,Score de Crédito,Inadimplência Anterior,Valor Total do Crédito em Aberto,Tipo de Crédito Utilizado Anteriormente,Valor da Compra a Crédito,Número de Parcelas,Taxa de Juros Mensal (%),Taxa de Juros Anual (%),Percentual de Entrada (%),Valor da Entrada,Compra com Entrada,Tipo de Produto ou Serviço Adquirido,Data da Compra,Data de Entrega,Data da Última Compra,Data da Próxima Parcela,Número de Compras a Crédito Anteriores,Montante Total Já Financiado,Percentual de Comprometimento de Renda (%),Status do Pagamento Atual,Canal de Aquisição,Comentários e Histórico de Interações
576.342.180-90,Sra. Ana Vitória da Mota,Rebarbador de metal,True,28,Correia,10588,Viúvo,0,372,False,12313.66,Pessoal,28766.44,12,2.1,18.54,40,1034.43,True,Eletrônicos,2024-01-01,2024-11-19,2021-12-16,2024-11-16,15,61630.72,40.51,Renegociado,Telefone,Ipsum asperiores sit et doloribus eligendi animi.
147.395.062-70,Alice Teixeira,Empacotador,False,67,da Cruz,14561,Solteiro,0,535,False,13184.7,Pessoal,34437.19,48,1.69,34.92,10,5424.6,True,Móveis,2022-11-17,2024-11-20,2023-07-04,2025-01-01,4,64930.89,10.55,Em dia,Telefone,Est corrupti atque modi molestias facere doloremque adipisci mollitia deserunt quasi sunt.
170.934.286-22,Luiz Henrique Silva,Mensageiro,False,69,Campos de da Mata,11880,Solteiro,2,639,True,6006.84,Pessoal,41660.46,24,1.74,25.87,40,2235.39,False,Móveis,2022-06-06,2024-12-01,2023-12-19,2024-12-25,16,34660.32,46.85,Renegociado,Presencial,Minima quam odio dolore sapiente dolores natus pariatur assumenda vel.
918.543.607-01,Enrico Moreira,Lutador de karatê,False,42,da Cunha Paulista,14232,Solteiro,4,624,False,1751.77,Veículo,46303.0,6,1.5,26.91,20,6762.54,True,Eletrodomésticos,2022-05-11,2024-12-01,2021-12-11,2024-12-20,18,70521.95,23.39,Atrasado,Presencial,Voluptatibus qui nobis iure magni provident officia incidunt delectus aliquam explicabo aspernatur.
794.826.031-50,Enrico Araújo,Empacotador,True,36,Gomes da Prata,13555,Solteiro,1,332,False,32582.35,Parcelamento em Loja,31978.93,36,1.86,12.81,20,1098.6,True,Ferramentas,2021-12-12,2024-11-08,2024-06-28,2024-12-29,20,18431.73,22.83,Renegociado,Telefone,Quos vitae totam itaque inventore eaque facilis.
167.235.408-08,Sr. Enzo Gabriel Cardoso,Profissional de efeitos especiais,True,46,Gomes Verde,2679,Divorciado,4,376,True,22253.33,Veículo,33372.16,48,0.53,7.52,0,991.58,True,Móveis,2022-07-14,2024-11-08,2023-08-02,2024-11-10,12,24276.5,31.69,Renegociado,Presencial,Recusandae perferendis saepe eum debitis itaque.
284.513.706-08,Dra. Ana Fogaça,Cenógrafo,True,47,Cavalcanti do Campo,5061,Casado,1,567,False,33763.46,Veículo,44923.46,36,2.33,23.06,30,4223.34,True,Eletrodomésticos,2022-03-19,2024-11-12,2021-08-07,2025-01-02,3,12233.56,38.42,Renegociado,Telefone,Fuga quisquam sunt nesciunt aspernatur eaque odit facere vel in labore nulla.
671.453.980-01,Lucca da Paz,Petroleiro,False,50,da Paz de Minas,4438,Solteiro,3,461,True,33244.05,Imobiliário,41853.0,36,1.19,8.34,30,5470.74,True,Eletrodomésticos,2024-04-09,2024-11-10,2023-03-05,2024-11-17,1,18053.01,34.07,Atrasado,Online,Excepturi reprehenderit nobis iste libero dolores ipsum placeat blanditiis quidem.
806.234.571-80,João Felipe Vieira,Engenheiro civil,True,18,da Paz de Costela,17780,Solteiro,0,459,False,28614.57,Imobiliário,32742.86,6,2.16,29.59,0,5745.09,True,Móveis,2022-08-22,2024-11-05,2022-11-10,2024-12-21,9,22974.59,49.29,Em dia,Online,Magnam quibusdam sed dolores explicabo autem quia quisquam fugit quod molestiae velit.
450.796.132-70,Evelyn Rezende,Leiloeiro,False,36,Ribeiro,18979,Viúvo,0,571,True,8993.59,Imobiliário,15587.18,6,2.35,33.29,20,5498.23,True,Ferramentas,2024-09-02,2024-11-16,2022-12-19,2024-11-05,14,70388.02,48.88,Em dia,Telefone,Facilis dignissimos atque molestias sequi labore enim voluptatibus cumque consequuntur.
905.386.214-51,Sra. Larissa Silva,Tecnólogo em esporte e lazer,False,41,Cavalcanti de Correia,3697,Divorciado,0,451,False,22760.01,Veículo,28059.48,6,0.93,33.37,20,165.88,True,Móveis,2022-09-06,2024-11-08,2024-08-03,2024-12-01,10,33159.92,30.67,Renegociado,Online,Pariatur vero error ratione suscipit debitis incidunt quas a.
503.162.847-26,Caroline Fernandes,Projetista mecânico,True,58,Azevedo,18703,Viúvo,2,723,False,27379.88,Veículo,9858.31,6,2.66,33.69,40,6850.71,False,Móveis,2023-09-28,2024-11-18,2024-10-21,2024-12-10,9,14075.58,34.5,Atrasado,Online,Asperiores itaque quod placeat cupiditate perferendis fugiat.
415.809.276-02,Eduardo Freitas,Técnico em radiologia,True,26,da Mata de Minas,3291,Divorciado,0,689,False,4924.38,Imobiliário,1928.88,36,0.53,22.49,10,2055.1,True,Móveis,2024-08-26,2024-11-13,2021-11-26,2024-11-17,12,99798.62,31.41,Renegociado,Online,Maiores beatae id minus in suscipit impedit laboriosam sapiente.
689.203.517-59,Ana Lívia Lima,Cientista social,False,68,Duarte,14845,Viúvo,3,814,False,32055.66,Pessoal,48710.1,36,0.69,32.23,0,1489.72,True,Ferramentas,2024-03-02,2024-11-10,2023-01-15,2024-11-27,17,63438.36,12.66,Renegociado,Telefone,Et molestiae natus nihil temporibus unde dolor mollitia quod doloremque.
965.403.728-92,Emanuel Rodrigues,Recepcionista,True,38,Moura dos Dourados,18359,Casado,3,417,False,38739.74,Parcelamento em Loja,3826.34,24,1.7,20.62,30,8240.74,True,Eletrodomésticos,2023-06-07,2024-11-26,2021-09-02,2024-12-24,13,7963.05,48.92,Atrasado,Online,Eius dolore placeat ullam dolorem quas.
579.142.860-01,Lavínia Pereira,Engenheiro de projetos,True,39,Pires,2588,Divorciado,1,577,False,26110.61,Pessoal,37383.01,48,0.98,28.55,20,1612.72,True,Ferramentas,2024-03-19,2024-11-21,2022-06-15,2024-12-26,19,51063.58,22.66,Em dia,Online,Quisquam nemo debitis veritatis quod provident veniam.
713.260.598-40,Sofia Fogaça,Esgrimista,True,60,Santos,9963,Solteiro,0,601,True,5710.67,Veículo,5339.16,36,0.59,25.87,30,5737.03,True,Eletrodomésticos,2022-12-18,2024-11-10,2023-11-25,2024-12-29,13,11354.87,43.18,Em dia,Online,Optio cumque vel fugit nisi eius aliquam.
318.425.067-90,Sr. Otávio Nogueira,Gestor de tecnologia da informação,True,62,da Rocha,16924,Casado,4,444,False,19100.65,Veículo,22121.83,24,2.75,28.82,20,6889.68,False,Móveis,2023-11-17,2024-11-29,2024-02-04,2024-12-08,9,21348.67,41.66,Em dia,Telefone,Amet quia placeat neque aspernatur iste consectetur culpa laboriosam.
635.902.418-70,Catarina Moraes,Fonoaudiólogo,False,54,Barbosa Verde,18607,Solteiro,1,684,False,20904.74,Imobiliário,13427.21,36,1.59,28.53,20,3614.78,True,Móveis,2022-02-16,2024-11-30,2021-08-23,2024-12-14,13,63192.12,46.57,Renegociado,Telefone,Deserunt assumenda beatae possimus quo veniam officiis sed laboriosam perspiciatis minima quas.
368.245.970-74,Sr. Levi da Cunha,Carnavalesco,False,27,da Costa,13677,Viúvo,1,337,True,11935.29,Parcelamento em Loja,6362.39,48,2.25,27.26,40,7976.17,False,Ferramentas,2024-08-20,2024-11-27,2023-02-03,2024-11-20,7,86760.2,47.19,Em dia,Online,Omnis rerum labore eligendi nostrum numquam animi cum sit autem commodi eius.
082.431.567-71,Luiz Gustavo Fernandes,Barbeiro,True,19,Fernandes da Serra,11483,Solteiro,1,633,False,24067.07,Parcelamento em Loja,40240.07,48,2.67,33.41,30,9306.47,True,Eletrodomésticos,2022-08-20,2024-11-29,2023-08-08,2024-11-18,1,63898.47,21.84,Em dia,Online,Ratione voluptates explicabo qui mollitia modi aut velit voluptas inventore laudantium.
903.271.485-60,Júlia Gonçalves,Leiteiro,True,47,Rezende do Oeste,15640,Viúvo,3,778,False,13675.12,Pessoal,29901.41,48,1.12,27.69,30,4399.46,False,Ferramentas,2024-04-27,2024-11-10,2021-02-12,2024-12-07,16,15909.36,31.26,Atrasado,Presencial,Reiciendis sequi sint et similique atque illum repudiandae cumque itaque veritatis rerum ipsum debitis.
695.801.342-51,Melissa Souza,Lutador de taekwondo,False,61,Novaes,1702,Divorciado,4,325,False,11808.49,Parcelamento em Loja,22795.56,24,1.41,13.51,40,2226.53,True,Ferramentas,2023-08-08,2024-11-28,2022-07-18,2024-12-29,5,40243.53,26.72,Renegociado,Online,Aut nisi non dolor totam magni at saepe distinctio sequi quae.
243.710.589-14,Dr. Antônio Correia,Otorrinolaringologista,True,60,da Costa da Mata,17347,Solteiro,3,322,True,33540.39,Pessoal,13011.54,36,1.9,18.28,0,9153.31,True,Eletrodomésticos,2022-05-03,2024-12-04,2021-12-26,2024-12-16,12,22764.52,32.86,Renegociado,Presencial,Suscipit amet minus veniam possimus beatae dignissimos reprehenderit libero incidunt laudantium deleniti placeat.
347.986.520-83,Igor Pereira,Co-piloto,False,54,das Neves,12396,Divorciado,1,742,False,27512.28,Veículo,6571.72,12,2.66,33.36,40,8146.9,False,Móveis,2024-03-23,2024-11-18,2021-11-16,2024-12-15,12,35035.98,44.89,Renegociado,Presencial,Beatae dolore voluptates deserunt ullam rem doloribus iusto.
324.108.795-60,João Gabriel Farias,Profissional de marketing,True,54,da Mota,15843,Casado,3,714,False,18613.7,Imobiliário,5141.14,48,1.42,25.21,30,4751.27,False,Ferramentas,2022-01-05,2024-11-09,2021-07-03,2024-11-10,2,87563.7,34.72,Atrasado,Online,Eveniet neque quidem aliquid porro rerum doloribus perferendis nobis quibusdam fuga quod.
079.862.451-58,Enrico Moura,Ombudsman,False,53,Pires do Sul,15406,Divorciado,1,802,True,19099.63,Parcelamento em Loja,41779.21,48,1.84,9.09,40,3357.3,False,Ferramentas,2022-10-31,2024-11-22,2023-09-16,2024-12-06,18,67027.24,45.79,Em dia,Online,Dolore possimus temporibus reprehenderit doloremque nisi nesciunt quis commodi laboriosam eius quasi.
516.798.402-58,Sr. Yago Lopes,Seringueiro,True,36,Campos de Farias,14464,Divorciado,1,438,False,30019.56,Imobiliário,23362.29,48,1.75,17.41,40,6936.52,True,Eletrônicos,2022-09-15,2024-11-09,2021-02-14,2024-12-31,3,60727.27,47.42,Renegociado,Presencial,Odio corporis eum vero exercitationem ipsa earum rerum praesentium delectus nam soluta occaecati.
894.301.572-05,André Lopes,Dermatologista,True,39,da Cruz Grande,12359,Viúvo,2,476,False,47997.61,Veículo,43724.22,48,1.82,23.33,40,3660.97,False,Ferramentas,2022-06-21,2024-11-22,2021-06-12,2024-12-24,8,16307.87,38.56,Atrasado,Telefone,Rerum sint tempore temporibus autem praesentium delectus deleniti repellat.
963.715.082-02,Srta. Raquel Melo,Corregedor de justiça,True,40,Caldeira do Campo,17391,Viúvo,1,622,False,12474.69,Parcelamento em Loja,8604.4,48,2.61,28.59,40,9847.18,False,Ferramentas,2023-02-14,2024-11-13,2023-10-23,2024-12-15,18,77167.52,15.62,Em dia,Presencial,Possimus hic nemo ea ducimus repudiandae quam.
476.290.381-78,Lucas Gabriel Martins,Metalúrgico,True,45,Oliveira,4962,Solteiro,0,444,False,25655.49,Pessoal,4663.08,6,2.09,11.42,30,6838.97,True,Ferramentas,2022-05-30,2024-11-23,2022-07-19,2024-12-18,11,99624.84,39.7,Em dia,Presencial,Dolorum doloremque et dolor amet doloribus tempora reiciendis nisi maxime qui quod numquam.
156.389.204-98,Matheus Campos,Agente de defesa sanitária,True,39,da Cunha,17405,Solteiro,1,757,False,42001.54,Pessoal,604.38,48,0.54,10.29,30,4789.91,False,Eletrônicos,2024-10-29,2024-11-14,2023-06-24,2024-12-27,4,59215.75,49.02,Em dia,Online,Inventore optio facere ratione modi consequatur eius quas natus quibusdam non debitis autem.
754.089.623-00,Esther da Rosa,Contábil,False,68,Moura do Norte,19350,Divorciado,1,836,False,22798.34,Veículo,26811.55,12,2.92,18.41,20,345.98,True,Eletrodomésticos,2023-07-04,2024-12-01,2023-09-24,2024-12-17,1,96079.68,45.07,Renegociado,Online,Odio tempora eveniet veniam unde in magni architecto dignissimos vitae iusto vel.
346.257.089-74,Clara Cavalcanti,Carteiro,True,54,Cavalcanti,4898,Solteiro,3,758,False,25220.01,Parcelamento em Loja,25745.59,12,1.03,31.83,10,2677.41,True,Ferramentas,2021-11-22,2024-11-17,2022-02-06,2024-12-02,4,12163.16,37.35,Renegociado,Telefone,Adipisci possimus commodi omnis provident voluptate provident debitis consequatur cupiditate cupiditate.
760.325.981-95,Emilly Cardoso,Lutador de karatê,True,43,Almeida,8137,Divorciado,0,327,False,46723.83,Parcelamento em Loja,11663.17,36,1.28,13.34,30,1061.08,True,Ferramentas,2023-06-05,2024-11-05,2023-12-07,2024-12-03,17,60331.11,40.71,Em dia,Telefone,Atque nulla sunt saepe dolorem repellat illum totam delectus.
327.589.014-04,Melissa Peixoto,Engenheiro de supply chain ou logística,False,66,Almeida Verde,16971,Divorciado,2,351,True,25474.36,Pessoal,24099.59,12,1.34,25.08,30,9733.71,False,Móveis,2022-02-06,2024-11-09,2021-07-28,2024-11-21,14,32553.36,12.78,Em dia,Telefone,Inventore est accusamus tempora aut ratione enim cumque quis.
796.823.041-13,Sophia Pinto,Prefeito,True,31,Nogueira,8514,Divorciado,2,362,False,45626.25,Parcelamento em Loja,4916.16,24,1.48,8.93,10,3983.72,True,Móveis,2024-01-06,2024-11-08,2023-01-24,2024-11-18,19,19118.75,42.18,Em dia,Online,Sit earum pariatur pariatur culpa eius repellat quidem ab nobis ipsa expedita tempora.
815.347.290-97,Dr. Eduardo da Paz,Trompetista,False,38,das Neves,5521,Solteiro,2,784,True,38048.09,Pessoal,45175.7,36,2.78,35.32,0,8093.78,False,Móveis,2021-11-23,2024-11-12,2023-04-11,2024-12-22,18,37747.26,46.43,Renegociado,Online,Blanditiis quasi incidunt aperiam excepturi voluptatibus ab.
027.651.943-43,Luiz Felipe Sales,Museólogo,True,25,Viana,2113,Solteiro,0,554,False,16523.1,Parcelamento em Loja,36379.36,24,2.06,24.73,10,8082.56,False,Eletrônicos,2022-04-29,2024-11-12,2023-08-04,2024-12-07,3,69561.53,38.86,Atrasado,Online,Eligendi est expedita numquam nulla aperiam deserunt aliquam est odio error eveniet at.
451.078.923-88,Guilherme Peixoto,Cabo,True,52,Aragão,11261,Solteiro,2,344,False,37714.79,Imobiliário,19097.84,36,2.76,32.26,40,9578.17,True,Eletrodomésticos,2024-01-28,2024-11-21,2023-09-11,2024-12-24,17,83595.46,40.75,Em dia,Online,Animi tenetur debitis similique pariatur reprehenderit architecto officia et eum eaque quibusdam nisi.
578.691.204-30,Cauã Porto,Cenotécnico,False,67,Nogueira de Gomes,10863,Casado,3,505,False,3721.62,Imobiliário,31965.42,36,1.36,21.64,0,1392.64,False,Móveis,2024-09-04,2024-11-12,2023-09-07,2024-12-07,9,99723.02,39.29,Atrasado,Online,Alias vero doloribus fugit fugit nesciunt vel incidunt.
431.827.690-22,Noah Martins,Angiologista,False,36,Porto de Goiás,14919,Solteiro,4,564,False,45901.75,Imobiliário,25185.04,24,2.33,18.09,30,4973.24,True,Eletrodomésticos,2022-12-23,2024-11-30,2023-12-14,2024-12-02,8,60748.51,41.02,Atrasado,Online,Quod necessitatibus doloremque modi at dolorum rerum numquam.
093.871.256-02,Joana Duarte,Maquinista,True,22,Fernandes de Monteiro,12437,Divorciado,2,798,False,4256.95,Parcelamento em Loja,37031.86,24,2.22,14.34,20,2420.17,False,Ferramentas,2024-05-02,2024-11-30,2022-02-25,2024-12-27,15,43429.84,32.36,Renegociado,Presencial,Quos deleniti perspiciatis saepe recusandae quos esse eligendi occaecati corrupti a incidunt.
068.421.973-50,Alexia Gomes,Alergologista,True,51,Rocha de da Costa,14490,Solteiro,3,527,False,23889.13,Veículo,6060.34,48,2.98,6.33,30,1901.34,False,Ferramentas,2024-02-07,2024-11-14,2022-07-31,2024-12-07,2,84385.09,44.64,Em dia,Presencial,Maiores deleniti illum dicta error maxime non veritatis.
910.543.628-15,Pedro Almeida,Telegrafista,True,22,Teixeira de Moreira,11693,Solteiro,0,624,False,44669.6,Pessoal,32184.3,36,1.05,32.94,40,3948.18,False,Eletrodomésticos,2021-11-18,2024-11-28,2022-02-10,2025-01-01,10,81789.98,44.63,Atrasado,Online,Dignissimos fuga vel qui fugit temporibus ducimus alias ipsa.
138.925.760-68,Esther Costela,Contábil,True,23,da Conceição,12644,Casado,4,410,False,12649.73,Parcelamento em Loja,29264.69,48,2.1,13.57,0,2407.53,True,Móveis,2023-02-19,2024-11-22,2021-07-09,2024-12-15,17,97814.46,49.03,Atrasado,Presencial,Repellat cupiditate dolorum natus fugit nulla consequatur ex accusantium eaque.
638.921.704-87,Alícia Teixeira,Auxiliar de serviços gerais,True,60,da Luz das Flores,6016,Divorciado,2,439,False,21120.32,Pessoal,27389.71,12,2.39,11.87,20,2234.03,True,Ferramentas,2022-06-05,2024-11-06,2020-12-07,2024-12-10,8,46398.49,34.48,Atrasado,Online,Reprehenderit accusantium similique cum quis nam temporibus minima numquam fuga.
204.917.385-79,Amanda Mendes,Chefe de cozinha,False,36,da Cruz da Praia,2409,Viúvo,0,552,False,16241.25,Pessoal,39747.79,6,2.63,6.78,0,3109.14,True,Eletrodomésticos,2023-03-16,2024-11-21,2021-11-17,2024-12-05,2,84518.44,33.42,Em dia,Online,Sunt ullam sapiente sint dolorum incidunt temporibus sit in.
971.038.254-32,Alexia Campos,Parteira tradicional,True,55,Pinto,9974,Divorciado,4,502,False,42744.73,Parcelamento em Loja,20338.3,36,2.75,31.4,40,1206.26,False,Eletrônicos,2022-11-18,2024-11-23,2024-08-02,2025-01-03,3,1327.72,12.67,Em dia,Telefone,Distinctio nobis saepe iusto eveniet ea commodi molestias dicta alias.
368.542.097-65,Ana Luiza Peixoto,Perfumista,True,64,da Conceição do Norte,7385,Viúvo,4,520,False,18366.55,Imobiliário,20647.9,36,1.24,16.71,0,9188.17,False,Ferramentas,2023-11-21,2024-11-25,2022-08-19,2024-12-02,9,64010.9,14.48,Em dia,Telefone,Reiciendis excepturi consequatur magni iste vel voluptates qui nostrum illo fugiat vitae inventore.
053.724.961-34,Sra. Emilly Lopes,Jogador de tênis de mesa,True,39,Oliveira de Viana,13186,Casado,4,839,True,19995.42,Parcelamento em Loja,39856.4,36,1.32,17.78,0,8280.53,True,Móveis,2022-10-02,2024-11-10,2024-01-24,2024-11-22,19,48344.74,41.06,Atrasado,Online,Molestiae neque itaque illum autem praesentium sequi ad sint sequi nesciunt assumenda ea.
864.352.170-17,Dr. Bruno Lopes,Luthier,True,64,Nunes,11362,Divorciado,0,668,False,16677.19,Imobiliário,24597.52,48,1.86,29.9,0,2299.76,True,Ferramentas,2022-08-25,2024-11-29,2023-11-23,2024-12-23,20,14354.13,47.47,Em dia,Presencial,Tenetur aspernatur vitae dolor minima recusandae veritatis ut ipsum excepturi laboriosam.
924.173.860-03,Mariana Barros,Guia turistico,False,25,Moraes,17704,Solteiro,3,487,False,15149.05,Imobiliário,48082.27,24,1.04,21.88,20,1358.36,False,Ferramentas,2024-09-01,2024-11-24,2021-05-26,2024-11-17,2,71721.14,28.95,Em dia,Online,In quas a excepturi molestiae magnam velit placeat fugit optio.
156.920.843-33,Fernanda Ramos,Ceramista,True,46,Nunes,19921,Divorciado,3,429,False,21760.94,Pessoal,3325.32,24,2.62,33.08,20,4363.88,True,Ferramentas,2023-11-12,2024-11-15,2022-05-31,2024-12-04,5,9812.05,10.3,Renegociado,Presencial,Natus quam debitis eligendi dignissimos vitae nostrum odit ipsa.
745.329.861-09,Melissa Costa,Lancheiro,True,27,Peixoto dos Dourados,18371,Solteiro,2,688,False,1105.09,Imobiliário,26917.51,36,0.88,29.06,30,9984.61,False,Eletrônicos,2023-11-17,2024-11-13,2023-12-01,2025-01-03,5,38146.46,19.61,Em dia,Online,Eveniet sunt voluptatibus eius quis accusantium ex illum sequi nemo veniam laborum.
625.731.908-03,Sr. Antônio das Neves,Tesoureiro,True,39,Pires de Nogueira,5832,Viúvo,1,816,True,2209.57,Parcelamento em Loja,22884.78,12,0.92,11.51,0,64.69,False,Eletrodomésticos,2023-11-18,2024-11-14,2023-12-06,2024-11-16,15,66070.64,29.53,Em dia,Online,Aliquid repudiandae quibusdam eaque debitis natus asperiores rerum modi.
203.187.956-12,André Cunha,Presidente da República,True,67,Moreira de Mendes,17111,Casado,4,419,False,42672.98,Parcelamento em Loja,45024.84,6,1.22,34.4,0,8349.55,False,Móveis,2022-10-03,2024-11-28,2024-06-09,2024-11-13,12,42228.59,17.39,Em dia,Telefone,Tempore reiciendis commodi vero sapiente ex voluptatem placeat.
617.032.584-44,Igor Pinto,Engenheiro agrônomo,True,42,Nunes Grande,6623,Viúvo,2,745,True,17250.37,Veículo,34844.83,48,1.74,22.25,10,5850.83,True,Ferramentas,2022-04-07,2024-12-03,2023-02-03,2024-12-16,8,79221.79,14.06,Renegociado,Presencial,Molestiae sit voluptatum incidunt cupiditate fugiat rerum maiores ratione.
129.807.653-68,Davi Luiz Carvalho,Turismólogo,False,22,Farias,17478,Divorciado,3,589,False,27476.27,Veículo,44440.37,24,2.68,27.73,40,1838.24,False,Móveis,2022-07-30,2024-11-08,2022-09-05,2024-12-07,2,46115.88,23.73,Atrasado,Online,Illum quidem maxime enim doloribus quibusdam similique sit perferendis deserunt maiores dolore quam assumenda.
843.906.175-75,Thiago Moura,Estivador,False,69,da Mota,18612,Casado,2,688,False,24088.59,Pessoal,20127.58,36,2.59,25.78,20,7733.89,False,Eletrodomésticos,2023-06-30,2024-11-16,2021-10-03,2024-11-07,15,21730.49,38.68,Atrasado,Presencial,Sed consequuntur molestias fugiat ex vitae nostrum.
371.206.584-17,Agatha Barros,Carpinteiro,False,24,Moreira,11836,Divorciado,4,834,False,25707.07,Parcelamento em Loja,3851.59,36,0.65,7.19,10,3049.82,False,Eletrônicos,2024-03-13,2024-11-28,2021-04-15,2024-11-18,6,99426.55,29.42,Atrasado,Telefone,A eos ullam similique corporis sit provident itaque.
915.807.326-40,Yuri Barbosa,Gerente de vendas,False,18,Vieira de Oliveira,8971,Divorciado,1,338,False,34304.51,Pessoal,26377.44,24,2.11,12.33,20,1874.33,False,Eletrodomésticos,2024-07-15,2024-12-02,2022-02-28,2024-11-05,13,96922.92,40.71,Renegociado,Online,Fugiat labore tempora harum impedit amet deserunt in ducimus perspiciatis distinctio nisi.
740.298.315-32,Benjamin Jesus,Gerente de vendas,False,50,Lima do Oeste,19576,Solteiro,4,346,True,41245.36,Imobiliário,42926.77,12,1.46,14.59,40,2245.66,False,Eletrônicos,2024-07-06,2024-11-27,2024-02-27,2024-11-08,1,92798.65,48.01,Renegociado,Online,Magni nisi quia quaerat doloremque modi perferendis corrupti dolore ipsam in.
304.285.971-14,Francisco Melo,Psicomotricista,True,53,da Conceição do Amparo,4887,Casado,2,775,True,33224.58,Parcelamento em Loja,45840.73,36,2.19,10.79,0,8465.37,True,Eletrônicos,2024-02-24,2024-11-23,2021-12-01,2024-11-09,8,27156.89,11.99,Renegociado,Presencial,Quae quia aliquid sunt saepe suscipit error sint itaque suscipit cupiditate impedit.
